0, 0.00054857990946, -1, 230.000000, -80.315782, -30.056954, 89.313334, 47.094264, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 50.488046, 54.793011, -36.044496, 18.726722, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 8.451136, -24.847154, 168.010804, 55.703839, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -14.958301, 68.877080, -128.310495, 1.117415, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 17.898920, 28.876265, -124.838710, 23.483201, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 61.653080, 42.876720, 131.326334, 10.577704, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 20.268163, 26.682907, 149.256569, 40.581766, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 77.221540, 57.273728, 174.591815, 30.991325, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 3.134516, 91.928348, 143.202918, 36.036840, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -80.949943, 30.808549, 64.252754, 25.121739, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 96.798363, -17.965396, -91.054720, 10.090691, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 91.716863, -7.703569, 141.258278, 21.879854, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 93.428331, 26.222760, -113.104953, 59.259680, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -87.131459, -38.594064, -3.337199, 35.698073, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -30.490785, -70.967425, 80.556963, 28.448159, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -33.169955, 53.136794, 8.770104, 7.768247, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 55.016783, 17.302194, -4.007385, 31.703844, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -2.796602, 16.859453, 45.070040, 25.123671, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 9.538514, -95.947227, 66.406140, 55.431701, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 17.276737, -95.772248, 9.319437, 0.403926, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -69.784233, -70.961634, -118.378552, 32.051841, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -55.537551, 34.465440, 73.569445, 54.241487, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -6.098206, 5.979224, 62.637715, 33.663043, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 7.115855, -52.713714, -124.827723, 46.881508, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -13.994941, -18.223936, -138.813746, 18.972462, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -91.352691, 16.927521, -81.188696, 35.633505, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 31.122557, -0.590889, -155.777154, 71.840721, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, -2.251629, 82.526534, 143.609424, 27.231996, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 77.823451, 58.510470, -56.545610, 47.722109, 2.000000, 1, 0
0, 0.00054857990946, -1, 230.000000, 7.552562, 81.525146, -24.947966, 25.204812, 2.000000, 1, 0
